gender,ethnicity,birth,stark,readk,mathk,lunchk,schoolk,degreek,ladderk,experiencek,tethnicityk,schoolidk
female,afam,1980 Q1,regular+aide,425.0,468.0,free,urban,bachelor,probation,0.0,cauc,37.0
male,cauc,1980 Q3,small,421.0,468.0,non-free,rural,bachelor,,12.0,cauc,34.0
female,cauc,1980 Q2,regular,492.0,494.0,non-free,urban,bachelor,level1,5.0,cauc,9.0
female,afam,1980 Q3,small,448.0,459.0,non-free,suburban,master,level1,4.0,cauc,46.0
female,afam,1980 Q2,small,431.0,547.0,free,suburban,bachelor,apprentice,5.0,afam,24.0
female,cauc,1980 Q3,regular+aide,451.0,494.0,non-free,urban,bachelor,apprentice,5.0,cauc,60.0
female,afam,1980 Q3,small,413.0,468.0,free,inner-city,master,level1,13.0,afam,14.0
male,cauc,1979 Q4,small,467.0,520.0,non-free,suburban,bachelor,level1,16.0,afam,51.0
female,cauc,1979 Q4,small,483.0,528.0,free,rural,master,level1,8.0,cauc,76.0
female,afam,1979 Q4,regular+aide,416.0,434.0,free,inner-city,bachelor,,2.0,cauc,32.0
female,cauc,1980 Q2,regular+aide,419.0,444.0,free,urban,bachelor,level1,17.0,cauc,2.0
female,cauc,1980 Q1,small,447.0,478.0,non-free,suburban,bachelor,level1,5.0,cauc,58.0
female,cauc,1979 Q4,regular+aide,378.0,399.0,free,urban,bachelor,level1,14.0,cauc,9.0
male,cauc,1979 Q4,regular+aide,495.0,576.0,non-free,suburban,master+,level1,12.0,cauc,51.0
male,cauc,1980 Q3,small,467.0,463.0,non-free,suburban,master,level1,7.0,cauc,36.0
male,cauc,1980 Q3,small,419.0,478.0,free,rural,master,level1,8.0,cauc,57.0
female,cauc,1979 Q4,small,492.0,576.0,non-free,rural,master,level1,4.0,cauc,63.0
male,cauc,1980 Q1,regular+aide,456.0,468.0,non-free,rural,bachelor,level1,4.0,cauc,62.0
male,cauc,1980 Q1,regular,403.0,434.0,free,urban,master+,level1,13.0,cauc,60.0
male,cauc,1980 Q2,small,448.0,576.0,free,rural,bachelor,level1,4.0,cauc,40.0
female,afam,1979 Q4,small,398.0,423.0,non-free,rural,master,level1,8.0,cauc,57.0
female,cauc,1980 Q1,small,455.0,576.0,non-free,rural,bachelor,level1,3.0,cauc,75.0
female,cauc,1979 Q3,regular,437.0,454.0,free,urban,bachelor,level1,8.0,cauc,9.0
female,afam,1980 Q2,regular,433.0,520.0,free,inner-city,bachelor,level1,24.0,afam,22.0
female,afam,1980 Q2,regular,458.0,459.0,free,inner-city,bachelor,,6.0,afam,27.0
female,afam,1979 Q4,regular+aide,443.0,547.0,free,inner-city,bachelor,apprentice,1.0,cauc,19.0
male,cauc,1979 Q4,regular,419.0,500.0,non-free,rural,bachelor,level1,20.0,cauc,64.0
female,afam,1980 Q3,small,425.0,459.0,free,inner-city,bachelor,apprentice,1.0,cauc,26.0
female,cauc,1979 Q4,small,448.0,494.0,non-free,rural,bachelor,level1,4.0,cauc,13.0
male,afam,1980 Q3,small,416.0,463.0,free,suburban,bachelor,level1,3.0,cauc,44.0
female,cauc,1978 Q4,regular+aide,418.0,463.0,free,rural,master,level1,8.0,cauc,74.0
male,afam,1980 Q1,regular,442.0,559.0,non-free,suburban,bachelor,apprentice,1.0,cauc,23.0
male,cauc,1980 Q1,small,487.0,602.0,non-free,rural,master,level1,6.0,cauc,39.0
female,afam,1980 Q1,small,395.0,405.0,free,inner-city,bachelor,,3.0,cauc,45.0
male,afam,1980 Q3,regular,430.0,513.0,free,inner-city,bachelor,,6.0,afam,27.0
male,cauc,1980 Q1,small,410.0,484.0,free,rural,bachelor,level1,2.0,cauc,39.0
male,afam,1979 Q4,regular+aide,403.0,434.0,free,suburban,bachelor,level1,8.0,afam,17.0
male,cauc,1979 Q4,regular+aide,418.0,459.0,non-free,rural,bachelor,level2,27.0,cauc,70.0
male,afam,1980 Q2,small,413.0,449.0,non-free,inner-city,bachelor,level1,9.0,cauc,53.0
male,cauc,1980 Q1,small,,468.0,non-free,suburban,bachelor,,0.0,cauc,42.0
female,cauc,1979 Q4,regular,419.0,444.0,non-free,suburban,bachelor,,18.0,afam,25.0
male,cauc,1980 Q2,small,434.0,468.0,free,rural,master,level1,6.0,cauc,72.0
male,cauc,1980 Q2,regular+aide,422.0,463.0,free,rural,bachelor,level1,4.0,cauc,62.0
male,afam,1980 Q1,small,,,free,inner-city,bachelor,level1,6.0,cauc,31.0
female,cauc,1979 Q4,small,442.0,468.0,free,rural,bachelor,level1,27.0,cauc,40.0
male,afam,1980 Q1,regular,400.0,444.0,free,rural,master,level1,13.0,cauc,56.0
male,afam,1980 Q2,small,419.0,434.0,free,inner-city,bachelor,apprentice,1.0,cauc,33.0
male,afam,1980 Q1,regular,440.0,444.0,free,inner-city,bachelor,probation,0.0,afam,27.0
female,afam,1980 Q3,regular,483.0,536.0,free,inner-city,bachelor,level1,12.0,afam,27.0
female,cauc,1980 Q1,regular,,,non-free,suburban,master,level1,13.0,cauc,54.0
female,cauc,1979 Q4,small,538.0,547.0,free,rural,bachelor,level1,8.0,cauc,49.0
female,afam,1980 Q2,regular+aide,413.0,429.0,free,inner-city,master,level1,17.0,cauc,29.0
female,cauc,1980 Q2,regular,434.0,459.0,free,urban,master+,level1,13.0,cauc,60.0
male,cauc,1980 Q1,regular,492.0,528.0,free,rural,bachelor,level1,16.0,cauc,69.0
female,cauc,1979 Q4,regular+aide,458.0,520.0,non-free,suburban,bachelor,level1,17.0,cauc,58.0
male,afam,1980 Q4,regular,,,free,inner-city,bachelor,,3.0,afam,32.0
female,,,small,,,,inner-city,bachelor,apprentice,1.0,afam,32.0
male,afam,,regular,416.0,418.0,non-free,suburban,bachelor,level1,0.0,cauc,17.0
female,cauc,1980 Q1,regular+aide,440.0,500.0,non-free,rural,master,level1,13.0,cauc,55.0
male,cauc,1980 Q2,small,,,non-free,suburban,master,level1,17.0,cauc,36.0
female,cauc,1980 Q2,regular+aide,410.0,454.0,non-free,suburban,bachelor,apprentice,3.0,cauc,42.0
female,afam,1979 Q4,regular+aide,465.0,484.0,non-free,inner-city,master,level1,11.0,cauc,18.0
male,asian,1980 Q3,regular,430.0,444.0,non-free,urban,bachelor,level1,5.0,cauc,37.0
male,cauc,1979 Q3,small,414.0,434.0,free,urban,bachelor,level1,11.0,cauc,60.0
female,cauc,1980 Q2,regular+aide,425.0,478.0,free,rural,bachelor,level2,9.0,cauc,7.0
male,afam,1980 Q3,regular,414.0,444.0,free,suburban,bachelor,level1,6.0,cauc,24.0
female,cauc,1979 Q4,regular,443.0,473.0,non-free,rural,master,level1,13.0,cauc,38.0
male,afam,1980 Q1,regular,410.0,418.0,free,urban,master,level1,6.0,cauc,2.0
male,cauc,1979 Q4,small,476.0,520.0,non-free,rural,bachelor,level1,7.0,cauc,63.0
female,cauc,1979 Q4,regular,430.0,454.0,free,rural,master,level1,6.0,cauc,63.0
male,cauc,1980 Q2,regular,411.0,478.0,free,rural,master,level1,6.0,cauc,63.0
male,cauc,1980 Q2,regular+aide,384.0,375.0,non-free,rural,bachelor,level1,7.0,cauc,56.0
female,afam,1979 Q4,small,407.0,434.0,free,inner-city,bachelor,apprentice,2.0,afam,16.0
male,afam,1980 Q2,regular,,,free,inner-city,bachelor,probation,0.0,cauc,31.0
female,cauc,1980 Q3,regular,431.0,500.0,non-free,rural,bachelor,level1,11.0,cauc,49.0
female,afam,1979 Q4,small,461.0,559.0,free,inner-city,bachelor,level1,11.0,cauc,27.0
female,afam,1980 Q1,regular+aide,545.0,602.0,free,inner-city,master,apprentice,24.0,cauc,30.0
female,cauc,1980 Q2,small,,,free,rural,master,level1,6.0,cauc,72.0
female,cauc,1980 Q2,regular+aide,,,free,rural,bachelor,level1,12.0,cauc,35.0
female,cauc,1980 Q3,regular,443.0,520.0,free,suburban,master,level1,24.0,cauc,44.0
female,cauc,1978 Q4,regular,428.0,459.0,free,suburban,bachelor,level1,12.0,cauc,46.0
female,cauc,1980 Q3,regular,419.0,429.0,free,urban,bachelor,level1,5.0,cauc,9.0
female,cauc,1980 Q2,regular+aide,470.0,500.0,non-free,urban,bachelor,level1,14.0,cauc,9.0
female,cauc,1980 Q3,regular+aide,437.0,489.0,non-free,rural,bachelor,level1,13.0,cauc,67.0
male,cauc,1980 Q1,regular,445.0,528.0,non-free,rural,master,level1,5.0,cauc,47.0
male,cauc,1980 Q1,regular,402.0,439.0,non-free,rural,bachelor,apprentice,1.0,cauc,76.0
male,cauc,1980 Q1,small,419.0,478.0,free,rural,master,level1,6.0,cauc,62.0
male,cauc,1979 Q1,regular,430.0,478.0,free,rural,bachelor,apprentice,1.0,cauc,6.0
female,cauc,1979 Q4,regular+aide,518.0,602.0,non-free,rural,bachelor,level1,13.0,cauc,11.0
female,cauc,1980 Q2,small,434.0,513.0,free,rural,master,level1,9.0,cauc,12.0
male,cauc,1979 Q4,small,503.0,559.0,non-free,rural,master,level1,4.0,cauc,63.0
female,afam,1979 Q4,regular+aide,414.0,405.0,free,inner-city,bachelor,level1,11.0,cauc,31.0
male,afam,1980 Q1,regular+aide,405.0,405.0,non-free,rural,master,level1,8.0,cauc,74.0
male,cauc,1979 Q4,regular+aide,565.0,626.0,non-free,suburban,bachelor,apprentice,3.0,cauc,42.0
female,cauc,1980 Q2,regular+aide,,,free,rural,master,level1,5.0,cauc,39.0
female,cauc,1980 Q2,small,,473.0,free,rural,bachelor,level1,5.0,cauc,67.0
female,cauc,1979 Q4,small,460.0,576.0,non-free,rural,specialist,level1,10.0,cauc,3.0
male,cauc,1980 Q2,regular,425.0,449.0,non-free,rural,master,level1,4.0,cauc,80.0
male,cauc,1979 Q3,small,384.0,439.0,free,rural,master,level1,13.0,cauc,8.0
male,afam,1980 Q2,regular,414.0,444.0,free,inner-city,bachelor,level1,6.0,afam,19.0
male,afam,1980 Q4,regular,431.0,506.0,free,rural,bachelor,apprentice,3.0,afam,56.0
male,afam,1980 Q1,small,422.0,444.0,free,inner-city,bachelor,apprentice,1.0,afam,16.0
male,cauc,1980 Q3,regular,431.0,500.0,non-free,suburban,bachelor,level1,12.0,cauc,46.0
female,cauc,1980 Q1,regular+aide,463.0,520.0,non-free,rural,master,level1,6.0,cauc,69.0
female,afam,1979 Q4,small,455.0,520.0,free,inner-city,bachelor,level1,5.0,cauc,29.0
female,cauc,1980 Q3,regular+aide,425.0,459.0,non-free,rural,master,level1,5.0,cauc,39.0
male,afam,1978 Q4,regular,395.0,429.0,free,inner-city,bachelor,apprentice,1.0,afam,22.0
male,cauc,1980 Q1,small,421.0,500.0,non-free,rural,bachelor,,6.0,cauc,50.0
female,cauc,1980 Q3,regular+aide,451.0,473.0,non-free,urban,bachelor,,11.0,cauc,37.0
male,cauc,1978 Q4,regular+aide,393.0,405.0,free,rural,master,level1,12.0,cauc,79.0
female,cauc,1980 Q3,regular+aide,411.0,468.0,free,rural,master,level1,5.0,cauc,39.0
male,cauc,1980 Q1,regular,487.0,520.0,free,rural,bachelor,level2,10.0,cauc,68.0
male,cauc,1979 Q3,small,472.0,602.0,non-free,rural,bachelor,level1,12.0,cauc,74.0
female,cauc,1980 Q3,regular+aide,407.0,449.0,free,rural,master,level1,10.0,cauc,72.0
female,cauc,1979 Q2,small,439.0,547.0,free,rural,bachelor,level1,12.0,cauc,50.0
female,cauc,1980 Q2,small,397.0,423.0,non-free,rural,bachelor,level1,8.0,cauc,70.0
male,afam,1979 Q4,regular,433.0,494.0,free,inner-city,bachelor,level1,12.0,cauc,45.0
male,cauc,1980 Q2,regular+aide,463.0,478.0,non-free,suburban,bachelor,apprentice,3.0,cauc,42.0
female,cauc,1979 Q4,regular,450.0,468.0,free,rural,master,level1,4.0,cauc,80.0
male,afam,1979 Q4,regular+aide,403.0,468.0,free,inner-city,master,level1,11.0,cauc,18.0
female,cauc,1979 Q4,regular,422.0,547.0,non-free,suburban,bachelor,level1,0.0,cauc,17.0
female,cauc,1979 Q4,small,460.0,484.0,free,urban,master,level1,7.0,cauc,9.0
female,cauc,1979 Q4,small,413.0,468.0,non-free,rural,bachelor,level1,8.0,cauc,8.0
female,cauc,1980 Q1,regular+aide,424.0,484.0,free,rural,master,level1,21.0,cauc,40.0
female,afam,1979 Q4,regular,474.0,602.0,non-free,inner-city,bachelor,level1,24.0,afam,22.0
male,cauc,1980 Q3,regular+aide,402.0,365.0,non-free,rural,bachelor,level1,7.0,cauc,56.0
male,afam,1980 Q1,small,448.0,444.0,free,urban,master,level1,17.0,cauc,48.0
female,afam,1980 Q3,regular,416.0,459.0,free,inner-city,bachelor,,10.0,afam,18.0
male,cauc,1980 Q2,regular,,,free,urban,master+,level1,13.0,cauc,60.0
male,cauc,1979 Q3,regular+aide,431.0,459.0,free,rural,master,level1,21.0,cauc,40.0
male,cauc,1980 Q3,regular+aide,421.0,528.0,non-free,rural,bachelor,,2.0,cauc,71.0
female,afam,1979 Q4,regular+aide,483.0,576.0,free,suburban,bachelor,level1,8.0,afam,17.0
male,cauc,1980 Q1,regular+aide,418.0,489.0,non-free,rural,master+,level1,12.0,cauc,63.0
male,afam,1980 Q2,small,422.0,454.0,free,inner-city,bachelor,apprentice,2.0,afam,16.0
male,afam,1980 Q1,small,439.0,576.0,non-free,suburban,bachelor,probation,0.0,cauc,23.0
female,cauc,1980 Q2,small,463.0,536.0,non-free,rural,master,level1,15.0,cauc,70.0
female,cauc,1980 Q1,regular,497.0,506.0,non-free,urban,bachelor,level1,5.0,cauc,9.0
male,afam,1980 Q2,regular,421.0,500.0,non-free,rural,bachelor,,4.0,cauc,35.0
male,afam,1980 Q2,regular+aide,393.0,459.0,free,inner-city,master,level1,17.0,cauc,16.0
male,cauc,1980 Q1,regular+aide,421.0,536.0,non-free,inner-city,master,level1,11.0,cauc,18.0
female,cauc,1980 Q3,small,443.0,484.0,free,rural,bachelor,level1,15.0,cauc,65.0
male,cauc,1980 Q3,small,431.0,463.0,non-free,urban,bachelor,level1,11.0,cauc,59.0
female,cauc,1980 Q1,regular+aide,393.0,454.0,free,rural,master,level1,5.0,cauc,34.0
female,cauc,1980 Q2,regular+aide,450.0,528.0,non-free,suburban,master+,level1,12.0,cauc,51.0
male,cauc,1980 Q1,regular+aide,,506.0,non-free,rural,master,level1,13.0,cauc,76.0
male,cauc,1980 Q1,regular,445.0,494.0,non-free,rural,bachelor,apprentice,1.0,cauc,76.0
male,cauc,1980 Q2,small,424.0,434.0,free,rural,master,level1,12.0,cauc,6.0
female,cauc,1979 Q2,regular,434.0,439.0,free,rural,bachelor,apprentice,1.0,cauc,6.0
male,afam,1980 Q2,regular+aide,456.0,536.0,free,suburban,master,level1,15.0,afam,21.0
male,cauc,1979 Q4,small,468.0,602.0,non-free,rural,bachelor,level1,14.0,cauc,74.0
male,cauc,1980 Q2,regular,468.0,576.0,non-free,rural,master,level1,15.0,cauc,7.0
male,cauc,1980 Q3,small,443.0,489.0,non-free,rural,bachelor,level1,6.0,cauc,68.0
male,afam,1980 Q1,regular+aide,419.0,473.0,non-free,inner-city,bachelor,level1,6.0,afam,26.0
female,cauc,1980 Q3,small,403.0,418.0,free,urban,bachelor,level1,21.0,cauc,48.0
female,afam,1979 Q4,regular,450.0,536.0,non-free,suburban,bachelor,apprentice,1.0,cauc,23.0
female,cauc,1980 Q3,small,460.0,513.0,non-free,rural,specialist,level1,14.0,cauc,1.0
male,cauc,1980 Q2,regular+aide,413.0,489.0,non-free,rural,bachelor,level1,3.0,cauc,7.0
male,cauc,1980 Q1,regular+aide,407.0,449.0,non-free,rural,bachelor,,2.0,cauc,71.0
male,afam,1980 Q3,regular+aide,422.0,434.0,free,inner-city,bachelor,apprentice,1.0,afam,14.0
female,cauc,1979 Q4,regular,465.0,484.0,free,rural,master,level1,13.0,cauc,38.0
male,afam,1980 Q2,small,400.0,384.0,non-free,suburban,bachelor,level1,11.0,cauc,61.0
female,cauc,1980 Q3,small,397.0,412.0,non-free,rural,bachelor,apprentice,3.0,cauc,56.0
male,cauc,1980 Q3,regular+aide,403.0,412.0,non-free,rural,bachelor,level1,8.0,cauc,5.0
male,cauc,1980 Q1,regular,413.0,449.0,free,rural,bachelor,level1,11.0,cauc,64.0
female,cauc,1980 Q2,regular+aide,442.0,506.0,free,urban,bachelor,level1,13.0,cauc,48.0
female,cauc,1980 Q2,regular+aide,413.0,429.0,free,rural,bachelor,level1,15.0,cauc,47.0
male,afam,1980 Q2,small,450.0,520.0,free,inner-city,bachelor,level1,6.0,cauc,31.0
female,cauc,1979 Q4,regular+aide,414.0,473.0,free,urban,master,level1,12.0,cauc,10.0
male,cauc,1979 Q4,small,,,free,rural,bachelor,level1,2.0,cauc,73.0
female,cauc,1980 Q3,small,480.0,506.0,non-free,urban,bachelor,apprentice,1.0,cauc,60.0
female,cauc,1980 Q3,small,437.0,494.0,non-free,urban,master,level1,13.0,cauc,37.0
female,afam,1979 Q4,regular,,,free,inner-city,bachelor,,9.0,afam,28.0
female,cauc,1980 Q1,regular+aide,450.0,547.0,non-free,rural,bachelor,level1,14.0,cauc,70.0
female,cauc,1980 Q2,regular+aide,497.0,500.0,non-free,urban,bachelor,level1,11.0,cauc,9.0
female,afam,1980 Q2,regular+aide,545.0,626.0,free,inner-city,master,apprentice,24.0,cauc,30.0
female,cauc,1980 Q1,small,474.0,547.0,non-free,suburban,bachelor,level1,14.0,cauc,52.0
male,cauc,1980 Q1,regular+aide,447.0,478.0,non-free,urban,,,,,48.0
female,cauc,1980 Q3,regular,410.0,459.0,non-free,suburban,master,level1,22.0,cauc,61.0
female,afam,1980 Q2,regular,490.0,602.0,free,suburban,bachelor,level1,20.0,afam,23.0
male,cauc,1979 Q4,regular,431.0,559.0,free,rural,bachelor,probation,0.0,cauc,7.0
male,cauc,1979 Q3,regular+aide,447.0,473.0,free,inner-city,bachelor,level1,9.0,cauc,53.0
male,cauc,1980 Q3,small,,,free,rural,bachelor,level1,6.0,cauc,68.0
male,cauc,1980 Q3,small,450.0,513.0,non-free,suburban,bachelor,level1,5.0,cauc,58.0
female,cauc,1980 Q2,regular,485.0,520.0,non-free,suburban,master+,level1,13.0,cauc,51.0
female,afam,1980 Q3,regular,411.0,405.0,free,inner-city,master,level1,7.0,cauc,28.0
male,afam,1980 Q2,regular+aide,,,free,suburban,master,level1,15.0,afam,21.0
female,afam,1980 Q4,regular+aide,410.0,423.0,non-free,inner-city,bachelor,level1,6.0,cauc,16.0
male,cauc,1979 Q4,small,527.0,547.0,non-free,suburban,master,level1,15.0,cauc,51.0
male,cauc,1980 Q3,regular,447.0,494.0,non-free,suburban,master,level1,12.0,cauc,52.0
female,afam,1980 Q2,regular,451.0,528.0,free,inner-city,bachelor,level1,11.0,cauc,22.0
male,cauc,1980 Q1,small,428.0,459.0,non-free,rural,bachelor,level1,22.0,cauc,76.0
male,cauc,1980 Q3,small,398.0,434.0,free,rural,master,level1,5.0,cauc,35.0
female,cauc,1980 Q3,regular,433.0,473.0,non-free,rural,bachelor,level1,2.0,cauc,76.0
male,cauc,1980 Q3,regular,388.0,392.0,free,rural,bachelor,level1,8.0,cauc,5.0
male,afam,1980 Q3,small,418.0,439.0,free,suburban,bachelor,level1,21.0,cauc,20.0
female,cauc,1979 Q4,regular,428.0,500.0,free,rural,bachelor,probation,0.0,cauc,7.0
female,afam,1980 Q2,regular+aide,425.0,449.0,free,inner-city,bachelor,apprentice,1.0,afam,14.0
female,cauc,1980 Q3,regular,397.0,418.0,non-free,rural,master,level1,13.0,cauc,56.0
male,cauc,1980 Q2,small,468.0,478.0,non-free,rural,bachelor,level1,15.0,cauc,65.0
male,cauc,1980 Q2,regular+aide,453.0,506.0,non-free,suburban,bachelor,,2.0,cauc,25.0
female,cauc,1980 Q3,regular+aide,421.0,449.0,non-free,rural,master,level1,13.0,cauc,80.0
male,cauc,1979 Q3,regular,465.0,559.0,non-free,suburban,master+,level1,13.0,cauc,51.0
male,cauc,1980 Q2,regular,427.0,520.0,non-free,rural,master,level1,13.0,cauc,55.0
male,cauc,1979 Q3,small,450.0,494.0,free,rural,specialist,level1,10.0,cauc,3.0
male,cauc,1979 Q4,small,447.0,528.0,non-free,urban,master,level1,13.0,cauc,37.0
male,afam,1979 Q4,small,440.0,484.0,free,urban,bachelor,level1,21.0,cauc,48.0
female,cauc,1980 Q3,regular+aide,382.0,418.0,non-free,rural,master,level1,8.0,cauc,57.0
female,cauc,1980 Q3,regular+aide,414.0,405.0,free,suburban,master,level1,8.0,cauc,61.0
female,cauc,1980 Q2,regular+aide,451.0,506.0,non-free,urban,bachelor,,11.0,cauc,37.0
male,cauc,1980 Q3,regular+aide,445.0,454.0,non-free,suburban,bachelor,level1,5.0,afam,51.0
male,cauc,1980 Q3,small,405.0,384.0,non-free,rural,bachelor,level1,21.0,cauc,56.0
female,cauc,1980 Q2,regular,436.0,513.0,non-free,rural,bachelor,level1,10.0,cauc,70.0
female,afam,1979 Q4,regular+aide,447.0,473.0,free,suburban,bachelor,,2.0,cauc,25.0
male,cauc,1980 Q2,regular+aide,453.0,528.0,non-free,suburban,master,level1,15.0,afam,21.0
female,cauc,1980 Q3,regular,448.0,506.0,non-free,suburban,bachelor,level1,0.0,cauc,17.0
female,cauc,1980 Q3,regular,,,non-free,rural,bachelor,level1,8.0,cauc,72.0
male,cauc,1979 Q3,regular,445.0,500.0,free,rural,master,level3,16.0,cauc,68.0
female,cauc,1980 Q3,regular,416.0,513.0,non-free,suburban,bachelor,apprentice,1.0,cauc,23.0
female,cauc,1979 Q3,regular+aide,413.0,439.0,non-free,rural,bachelor,level1,3.0,cauc,66.0
male,cauc,1979 Q1,regular+aide,,,free,rural,bachelor,level1,4.0,cauc,62.0
female,afam,1980 Q1,regular+aide,413.0,429.0,free,inner-city,master,level1,17.0,cauc,16.0
female,afam,1980 Q3,regular,418.0,439.0,free,inner-city,bachelor,,6.0,afam,27.0
female,afam,1980 Q3,regular,408.0,434.0,free,inner-city,bachelor,level1,5.0,cauc,29.0
male,cauc,1979 Q3,regular+aide,443.0,454.0,free,rural,master,level1,9.0,cauc,3.0
female,afam,1980 Q2,regular,411.0,418.0,free,inner-city,bachelor,level1,11.0,cauc,22.0
female,cauc,1979 Q4,regular+aide,433.0,489.0,non-free,urban,bachelor,level1,13.0,cauc,48.0
male,cauc,1979 Q4,regular,467.0,478.0,free,rural,master,level2,11.0,cauc,11.0
female,cauc,1980 Q1,regular+aide,411.0,513.0,free,rural,master,level1,12.0,cauc,50.0
male,cauc,1980 Q2,regular,445.0,484.0,non-free,rural,bachelor,apprentice,2.0,cauc,57.0
male,afam,1980 Q1,regular,,468.0,free,inner-city,master,probation,6.0,cauc,33.0
male,cauc,1980 Q2,small,411.0,489.0,non-free,rural,master,level1,6.0,cauc,39.0
male,cauc,1980 Q2,regular,437.0,513.0,non-free,rural,master,level1,13.0,cauc,50.0
male,cauc,1980 Q1,regular+aide,433.0,513.0,non-free,rural,bachelor,level1,14.0,cauc,73.0
male,cauc,1980 Q3,regular,414.0,484.0,non-free,rural,master,level1,8.0,cauc,78.0
female,cauc,1980 Q2,small,443.0,528.0,non-free,suburban,master,level1,7.0,cauc,61.0
female,afam,1980 Q3,small,427.0,459.0,non-free,rural,specialist,level1,10.0,cauc,3.0
male,cauc,1980 Q3,regular+aide,419.0,429.0,free,urban,bachelor,apprentice,5.0,cauc,60.0
male,cauc,1979 Q4,regular,455.0,559.0,non-free,suburban,bachelor,pending,3.0,cauc,58.0
female,cauc,1980 Q3,regular,425.0,454.0,non-free,rural,bachelor,level1,13.0,,55.0
female,afam,1979 Q4,regular,463.0,576.0,free,inner-city,bachelor,,6.0,afam,27.0
female,cauc,1980 Q1,small,476.0,513.0,non-free,rural,bachelor,level1,11.0,cauc,11.0
male,cauc,1979 Q1,small,403.0,444.0,non-free,rural,master,level1,15.0,cauc,70.0
male,cauc,1980 Q3,regular+aide,411.0,468.0,non-free,rural,master,level1,8.0,cauc,57.0
female,cauc,1980 Q1,regular+aide,424.0,459.0,free,rural,bachelor,level1,14.0,cauc,73.0
male,afam,1980 Q3,regular+aide,437.0,473.0,free,rural,bachelor,level1,12.0,cauc,35.0
male,afam,1980 Q3,regular+aide,407.0,439.0,free,inner-city,bachelor,level1,6.0,afam,26.0
male,cauc,1980 Q1,regular,418.0,454.0,non-free,rural,bachelor,level1,13.0,,55.0
female,cauc,1980 Q1,regular+aide,445.0,536.0,free,rural,bachelor,level1,14.0,cauc,70.0
male,afam,1980 Q3,regular+aide,465.0,429.0,free,inner-city,master,level1,17.0,cauc,29.0
male,afam,1979 Q4,regular+aide,458.0,478.0,free,inner-city,bachelor,level1,7.0,cauc,22.0
male,cauc,1980 Q2,regular,402.0,454.0,free,rural,master,level1,13.0,cauc,75.0
female,cauc,1980 Q2,regular,,,non-free,suburban,bachelor,level1,15.0,cauc,36.0
female,cauc,1980 Q3,regular,458.0,547.0,free,rural,bachelor,apprentice,2.0,cauc,40.0
male,cauc,1979 Q4,regular+aide,476.0,494.0,non-free,rural,master,level1,8.0,cauc,74.0
male,cauc,1980 Q3,regular,384.0,384.0,non-free,rural,bachelor,,4.0,cauc,35.0
male,cauc,1980 Q3,small,407.0,500.0,free,rural,bachelor,level1,8.0,cauc,70.0
male,cauc,1980 Q1,regular+aide,403.0,478.0,free,rural,master,level1,10.0,cauc,72.0
female,cauc,1980 Q1,regular+aide,398.0,454.0,non-free,rural,bachelor,level1,12.0,cauc,35.0
